panel,state,observable,method,shots,reference,rmse,rmse_recomputed,rmse_rounding_delta,mean_estimate,std_estimate,repeats,source_file,source_row
b,GHZ,random_H_3,SG,2038,0.064922998061,0.02249399804,0.022493998040102246,1.0224460167407301e-13,0.04794638979845,0.014757192135634836,20,data_rhoH/haozhaowu_outputs_GHZ/ShadowGroupingrand_H_counts_3.txt,5
b,GHZ,random_H_3,SG,7259,0.064922998061,0.002245549359,0.002245549358824711,1.7528903675789742e-13,0.06581415891155,0.0020611463464211086,20,data_rhoH/haozhaowu_outputs_GHZ/ShadowGroupingrand_H_counts_3.txt,6
b,GHZ,random_H_3,SG,25848,0.064922998061,0.00247285721,0.002472857210279499,2.7949864644938316e-13,0.06685851131675,0.0015390942853663533,20,data_rhoH/haozhaowu_outputs_GHZ/ShadowGroupingrand_H_counts_3.txt,7
b,GHZ,random_H_3,Derand,12,0.064922998061,0.052464775785,0.05246477578453524,4.647601747898022e-13,0.0395101404764,0.04589923057640937,20,data_rhoH/haozhaowu_outputs_GHZ/Derandomizationrand_H_counts_3.txt,1
b,GHZ,random_H_3,Derand,45,0.064922998061,0.044032570239,0.0440325702392477,2.4769769568777633e-13,0.0548253676786,0.0428591309120322,20,data_rhoH/haozhaowu_outputs_GHZ/Derandomizationrand_H_counts_3.txt,2
b,GHZ,random_H_3,Derand,160,0.064922998061,0.020754069555,0.02075406955446106,5.389404200695225e-13,0.06005188013735,0.020174330552593392,20,data_rhoH/haozhaowu_outputs_GHZ/Derandomizationrand_H_counts_3.txt,3
b,GHZ,random_H_3,Derand,572,0.064922998061,0.014111018236,0.014111018235700443,2.99557254002103e-13,0.0605848942792,0.013427646525977771,20,data_rhoH/haozhaowu_outputs_GHZ/Derandomizationrand_H_counts_3.txt,4
b,GHZ,random_H_3,Derand,2038,0.064922998061,0.009560269334,0.009560269333601294,3.987053742715574e-13,0.06559932222685,0.00953631665548521,20,data_rhoH/haozhaowu_outputs_GHZ/Derandomizationrand_H_counts_3.txt,5
b,GHZ,random_H_3,Derand,7259,0.064922998061,0.005436259023,0.0054362590230156395,1.5639399497668904e-14,0.06702095224515,0.005015127157563056,20,data_rhoH/haozhaowu_outputs_GHZ/Derandomizationrand_H_counts_3.txt,6
b,GHZ,random_H_3,Derand,25848,0.064922998061,0.003276214099,0.003276214099439157,4.3915695732699156e-13,0.06693115278025,0.0025886084000709543,20,data_rhoH/haozhaowu_outputs_GHZ/Derandomizationrand_H_counts_3.txt,7
b,GHZ,random_H_3,OGM,12,0.064922998061,0.056340282519,0.05634028251926551,2.655098363391062e-13,0.0398055383334,0.05043154420779763,20,data_rhoH/haozhaowu_outputs_GHZ/OGM_rand_H_counts_3.txt,1
b,GHZ,random_H_3,OGM,45,0.064922998061,0.038787075993,0.03878707599308417,8.416878305439468e-14,0.05473178427985,0.03742427588825447,20,data_rhoH/haozhaowu_outputs_GHZ/OGM_rand_H_counts_3.txt,2
b,GHZ,random_H_3,OGM,160,0.064922998061,0.012937930173,0.012937930173302458,3.024577116539362e-13,0.0635916750238,0.012869250799478217,20,data_rhoH/haozhaowu_outputs_GHZ/OGM_rand_H_counts_3.txt,3
b,GHZ,random_H_3,OGM,572,0.064922998061,0.007338818778,0.007338818778313906,3.1390601923364514e-13,0.06497068154075,0.007338663866583054,20,data_rhoH/haozhaowu_outputs_GHZ/OGM_rand_H_counts_3.txt,4
b,GHZ,random_H_3,OGM,2038,0.064922998061,0.00400063789,0.0040006378896803385,3.196618317269362e-13,0.0650830279995,0.003997435921078616,20,data_rhoH/haozhaowu_outputs_GHZ/OGM_rand_H_counts_3.txt,5
b,GHZ,random_H_3,OGM,7259,0.064922998061,0.001870323144,0.0018703231442115961,2.115961485887885e-13,0.0663158086804,0.001248273704866107,20,data_rhoH/haozhaowu_outputs_GHZ/OGM_rand_H_counts_3.txt,6
b,GHZ,random_H_3,OGM,25848,0.064922998061,0.002530386438,0.002530386437964861,3.51389924102552e-14,0.06712190778135,0.0012520589311956554,20,data_rhoH/haozhaowu_outputs_GHZ/OGM_rand_H_counts_3.txt,7
b,GHZ,random_H_3,AP,12,0.064922998061,0.062754033291,0.0627540332903431,6.569050858828973e-13,0.01900283999995,0.04277157675201692,20,data_rhoH/haozhaowu_outputs_GHZ/AdaptivePaulisrand_H_counts_3.txt,1
b,GHZ,random_H_3,AP,45,0.064922998061,0.032735609446,0.032735609446018915,1.8915424782051105e-14,0.0632516476875,0.032692915344632145,20,data_rhoH/haozhaowu_outputs_GHZ/AdaptivePaulisrand_H_counts_3.txt,2
b,GHZ,random_H_3,AP,160,0.064922998061,0.019044798389,0.01904479838892869,7.131101265045459e-14,0.060240986942999994,0.018460311957436287,20,data_rhoH/haozhaowu_outputs_GHZ/AdaptivePaulisrand_H_counts_3.txt,3
b,GHZ,random_H_3,AP,572,0.064922998061,0.007794407482,0.00779440748234585,3.4584921732028207e-13,0.0657532693894,0.007750060485059834,20,data_rhoH/haozhaowu_outputs_GHZ/AdaptivePaulisrand_H_counts_3.txt,4
b,GHZ,random_H_3,AP,2038,0.064922998061,0.005278103655,0.005278103655188648,1.886485759272638e-13,0.06558251476605001,0.0052367371435537765,20,data_rhoH/haozhaowu_outputs_GHZ/AdaptivePaulisrand_H_counts_3.txt,5
b,GHZ,random_H_3,AP,7259,0.064922998061,0.003129918991,0.0031299189908930887,1.0691144150531962e-13,0.0663162802124,0.0028027054315684723,20,data_rhoH/haozhaowu_outputs_GHZ/AdaptivePaulisrand_H_counts_3.txt,6
b,GHZ,random_H_3,AP,25848,0.064922998061,0.002189573063,0.0021895730634152624,4.15262442488018e-13,0.0666530952785,0.0013420111095041197,20,data_rhoH/haozhaowu_outputs_GHZ/AdaptivePaulisrand_H_counts_3.txt,7
b,GHZ,random_H_3,Compact,12,0.064241602829,0.025139386145,0.025139386145536867,5.368656907922542e-13,0.05786348,0.02431683130986848,20,data_rhoH/haozhaowu_outputs_GHZ/OGM_sym_rand_H_counts_3.txt,1
b,GHZ,random_H_3,Compact,45,0.064241602829,0.014622070594,0.014622070594021392,2.1392609905745985e-14,0.06269410826945,0.01453995216789616,20,data_rhoH/haozhaowu_outputs_GHZ/OGM_sym_rand_H_counts_3.txt,2
b,GHZ,random_H_3,Compact,160,0.064241602829,0.008835439838,0.008835439837660553,3.3944722033218966e-13,0.061919019193250005,0.008524705413084104,20,data_rhoH/haozhaowu_outputs_GHZ/OGM_sym_rand_H_counts_3.txt,3
b,GHZ,random_H_3,Compact,572,0.064241602829,0.004879612692,0.004879612691417533,5.824672341669945e-13,0.06511809254655,0.0048002485136992845,20,data_rhoH/haozhaowu_outputs_GHZ/OGM_sym_rand_H_counts_3.txt,4
b,GHZ,random_H_3,Compact,2038,0.064241602829,0.003047948492,0.003047948491696479,3.0352109714471e-13,0.06497056053915,0.0029594950016595253,20,data_rhoH/haozhaowu_outputs_GHZ/OGM_sym_rand_H_counts_3.txt,5
b,GHZ,random_H_3,Compact,7259,0.064241602829,0.002534105376,0.00253410537576254,2.374597914134302e-13,0.0660230947469,0.0018022143607034074,20,data_rhoH/haozhaowu_outputs_GHZ/OGM_sym_rand_H_counts_3.txt,6
b,GHZ,random_H_3,Compact,25848,0.064241602829,0.001749957814,0.0017499578141294307,1.2943075430871254e-13,0.06581664689934999,0.0007626195169860056,20,data_rhoH/haozhaowu_outputs_GHZ/OGM_sym_rand_H_counts_3.txt,7
c,W,spin_H_4,SG,12,0.057969804592,0.663408344337,0.6634083443365361,4.639622019908529e-13,-0.16593562499995002,0.6244813767716283,20,data_rhoH/haozhaowu_outputs_W/ShadowGroupingH_counts_4.txt,1
c,W,spin_H_4,SG,45,0.057969804592,0.514765193775,0.5147651937753149,3.149702720861569e-13,-0.0792966573816,0.49612611616381147,20,data_rhoH/haozhaowu_outputs_W/ShadowGroupingH_counts_4.txt,2
c,W,spin_H_4,SG,160,0.057969804592,0.277633632987,0.2776336329871241,1.241229341530925e-13,0.030545294268,0.2762758230448657,20,data_rhoH/haozhaowu_outputs_W/ShadowGroupingH_counts_4.txt,3
c,W,spin_H_4,SG,572,0.057969804592,0.15112685931,0.15112685930991257,8.743006318923108e-14,0.0120181303819,0.14397142508903263,20,data_rhoH/haozhaowu_outputs_W/ShadowGroupingH_counts_4.txt,4
c,W,spin_H_4,SG,2038,0.057969804592,0.058333497705,0.05833349770516222,1.6221746168554319e-13,0.0498979712714,0.05777233300951778,20,data_rhoH/haozhaowu_outputs_W/ShadowGroupingH_counts_4.txt,5
c,W,spin_H_4,SG,7259,0.057969804592,0.034500271498,0.034500271497607225,3.9277608943066866e-13,0.044788378299799994,0.03188289093404028,20,data_rhoH/haozhaowu_outputs_W/ShadowGroupingH_counts_4.txt,6
c,W,spin_H_4,SG,25848,0.057969804592,0.022395456389,0.022395456388901634,9.836575998178887e-14,0.04831929180185,0.02020950444108777,20,data_rhoH/haozhaowu_outputs_W/ShadowGroupingH_counts_4.txt,7
