case_name,state_label,hamiltonian_file,output_file,schedule_file,shots,exact_noisy,deviation_noisy,num_groups
rand_H_3_W,W,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/preprocessing/rand_H/rand_H_3.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rhoH/haozhaowu_outputs_W/OGM_rand_H_counts_3.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18/postprocessing/test_outputs/fig3_noiseless/generated_meas/OGM_rand_H_3_160.txt,160,0.021099485681452795,0.01745494069611299,20
rand_H_3_W,W,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/preprocessing/rand_H/rand_H_3.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rhoH/haozhaowu_outputs_W/OGM_rand_H_counts_3.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18/postprocessing/test_outputs/fig3_noiseless/generated_meas/OGM_rand_H_3_572.txt,572,0.021099485681452795,0.010463836237101664,20
rand_H_3_W,W,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/preprocessing/rand_H/rand_H_3.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rhoH/haozhaowu_outputs_W/OGM_rand_H_counts_3.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18/postprocessing/test_outputs/fig3_noiseless/generated_meas/OGM_rand_H_3_2038.txt,2038,0.021099485681452795,0.004682425184544128,20
rand_H_3_W,W,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/preprocessing/rand_H/rand_H_3.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rhoH/haozhaowu_outputs_W/OGM_rand_H_counts_3.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18/postprocessing/test_outputs/fig3_noiseless/generated_meas/OGM_rand_H_3_7259.txt,7259,0.021099485681452795,0.0032218288915492103,20
rand_H_3_W,W,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/preprocessing/rand_H/rand_H_3.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rhoH/haozhaowu_outputs_W/OGM_rand_H_counts_3.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18/postprocessing/test_outputs/fig3_noiseless/generated_meas/OGM_rand_H_3_25848.txt,25848,0.021099485681452795,0.001848068733755942,20
H_4_GHZ,GHZ,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/Hamiltonian/H_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rhoH/haozhaowu_outputs_GHZ/ShadowGroupingH_counts_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18/meas/ShadowGroupingH_4_12.txt,12,0.18787127258781006,1.210750561559394,20
H_4_GHZ,GHZ,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/Hamiltonian/H_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rhoH/haozhaowu_outputs_GHZ/ShadowGroupingH_counts_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18/meas/ShadowGroupingH_4_45.txt,45,0.18787127258781006,0.6361620607806899,20
H_4_GHZ,GHZ,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/Hamiltonian/H_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rhoH/haozhaowu_outputs_GHZ/ShadowGroupingH_counts_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18/meas/ShadowGroupingH_4_160.txt,160,0.18787127258781006,0.2988560643289125,20
H_4_GHZ,GHZ,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/Hamiltonian/H_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rhoH/haozhaowu_outputs_GHZ/ShadowGroupingH_counts_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18/meas/ShadowGroupingH_4_572.txt,572,0.18787127258781006,0.17776782770031627,20
H_4_GHZ,GHZ,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/Hamiltonian/H_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rhoH/haozhaowu_outputs_GHZ/ShadowGroupingH_counts_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18/meas/ShadowGroupingH_4_2038.txt,2038,0.18787127258781006,0.09244864149479932,20
H_4_GHZ,GHZ,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/Hamiltonian/H_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rhoH/haozhaowu_outputs_GHZ/ShadowGroupingH_counts_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18/meas/ShadowGroupingH_4_7259.txt,7259,0.18787127258781006,0.052424303182135555,20
H_4_GHZ,GHZ,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/Hamiltonian/H_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rhoH/haozhaowu_outputs_GHZ/ShadowGroupingH_counts_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18/meas/ShadowGroupingH_4_25848.txt,25848,0.18787127258781006,0.031911812073529354,20
H_4_GHZ,GHZ,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/Hamiltonian/H_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rhoH/haozhaowu_outputs_GHZ/DerandomizationH_counts_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18/meas/DerandomizationH_4_12.txt,12,0.18787127258781006,1.2121652738834154,20
H_4_GHZ,GHZ,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/Hamiltonian/H_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rhoH/haozhaowu_outputs_GHZ/DerandomizationH_counts_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18/meas/DerandomizationH_4_45.txt,45,0.18787127258781006,0.7134686592475219,20
H_4_GHZ,GHZ,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/Hamiltonian/H_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rhoH/haozhaowu_outputs_GHZ/DerandomizationH_counts_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18/meas/DerandomizationH_4_160.txt,160,0.18787127258781006,0.32156067539109523,20
H_4_GHZ,GHZ,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/Hamiltonian/H_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rhoH/haozhaowu_outputs_GHZ/DerandomizationH_counts_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18/meas/DerandomizationH_4_572.txt,572,0.18787127258781006,0.1993620354262417,20
H_4_GHZ,GHZ,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/Hamiltonian/H_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rhoH/haozhaowu_outputs_GHZ/DerandomizationH_counts_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18/meas/DerandomizationH_4_2038.txt,2038,0.18787127258781006,0.08247970599284363,20
H_4_GHZ,GHZ,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/Hamiltonian/H_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rhoH/haozhaowu_outputs_GHZ/DerandomizationH_counts_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18/meas/DerandomizationH_4_7259.txt,7259,0.18787127258781006,0.08043784437947936,20
H_4_GHZ,GHZ,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/Hamiltonian/H_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rhoH/haozhaowu_outputs_GHZ/DerandomizationH_counts_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18/meas/DerandomizationH_4_25848.txt,25848,0.18787127258781006,0.08043784437947936,20
H_4_GHZ,GHZ,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/Hamiltonian/H_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rhoH/haozhaowu_outputs_GHZ/AdaptivePaulisH_counts_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18/meas/AdaptivePaulisH_4_12.txt,12,0.18787127258781006,1.4350640789610607,20
H_4_GHZ,GHZ,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/Hamiltonian/H_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rhoH/haozhaowu_outputs_GHZ/AdaptivePaulisH_counts_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18/meas/AdaptivePaulisH_4_45.txt,45,0.18787127258781006,0.7983839989946896,20
H_4_GHZ,GHZ,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/Hamiltonian/H_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rhoH/haozhaowu_outputs_GHZ/AdaptivePaulisH_counts_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18/meas/AdaptivePaulisH_4_160.txt,160,0.18787127258781006,0.33372106190191814,20
H_4_GHZ,GHZ,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/Hamiltonian/H_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rhoH/haozhaowu_outputs_GHZ/AdaptivePaulisH_counts_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18/meas/AdaptivePaulisH_4_572.txt,572,0.18787127258781006,0.15160558221560416,20
H_4_GHZ,GHZ,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/Hamiltonian/H_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rhoH/haozhaowu_outputs_GHZ/AdaptivePaulisH_counts_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18/meas/AdaptivePaulisH_4_2038.txt,2038,0.18787127258781006,0.11725429303503261,20
H_4_GHZ,GHZ,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/Hamiltonian/H_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rhoH/haozhaowu_outputs_GHZ/AdaptivePaulisH_counts_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18/meas/AdaptivePaulisH_4_7259.txt,7259,0.18787127258781006,0.06949317484656717,20
H_4_GHZ,GHZ,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/Hamiltonian/H_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rhoH/haozhaowu_outputs_GHZ/AdaptivePaulisH_counts_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18/meas/AdaptivePaulisH_4_25848.txt,25848,0.18787127258781006,0.0403257544943044,20
H_4_GHZ,GHZ,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/Hamiltonian/H_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rhoH/haozhaowu_outputs_GHZ/OGM_H_counts_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18/postprocessing/test_outputs/fig3_noiseless/generated_meas/OGM_H_4_12.txt,12,0.18787127258781006,1.0858196171059258,20
H_4_GHZ,GHZ,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/Hamiltonian/H_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rhoH/haozhaowu_outputs_GHZ/OGM_H_counts_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18/postprocessing/test_outputs/fig3_noiseless/generated_meas/OGM_H_4_45.txt,45,0.18787127258781006,0.6070609990341636,20
H_4_GHZ,GHZ,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/Hamiltonian/H_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rhoH/haozhaowu_outputs_GHZ/OGM_H_counts_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18/postprocessing/test_outputs/fig3_noiseless/generated_meas/OGM_H_4_160.txt,160,0.18787127258781006,0.33102878392429946,20
H_4_GHZ,GHZ,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/Hamiltonian/H_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rhoH/haozhaowu_outputs_GHZ/OGM_H_counts_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18/postprocessing/test_outputs/fig3_noiseless/generated_meas/OGM_H_4_572.txt,572,0.18787127258781006,0.18469495231809568,20
H_4_GHZ,GHZ,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/Hamiltonian/H_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rhoH/haozhaowu_outputs_GHZ/OGM_H_counts_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18/postprocessing/test_outputs/fig3_noiseless/generated_meas/OGM_H_4_2038.txt,2038,0.18787127258781006,0.09352263077875352,20
H_4_GHZ,GHZ,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/Hamiltonian/H_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rhoH/haozhaowu_outputs_GHZ/OGM_H_counts_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18/postprocessing/test_outputs/fig3_noiseless/generated_meas/OGM_H_4_7259.txt,7259,0.18787127258781006,0.05627247561016115,20
H_4_GHZ,GHZ,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/Hamiltonian/H_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rhoH/haozhaowu_outputs_GHZ/OGM_H_counts_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18/postprocessing/test_outputs/fig3_noiseless/generated_meas/OGM_H_4_25848.txt,25848,0.18787127258781006,0.039857171908736236,20
H_4_W,W,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/Hamiltonian/H_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rhoH/haozhaowu_outputs_W/ShadowGroupingH_counts_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18/meas/ShadowGroupingH_4_12.txt,12,0.057969804592236,0.663408344336644,20
H_4_W,W,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/Hamiltonian/H_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rhoH/haozhaowu_outputs_W/ShadowGroupingH_counts_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18/meas/ShadowGroupingH_4_45.txt,45,0.057969804592236,0.5147651937752437,20
H_4_W,W,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/Hamiltonian/H_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rhoH/haozhaowu_outputs_W/ShadowGroupingH_counts_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18/meas/ShadowGroupingH_4_160.txt,160,0.057969804592236,0.2776336329871221,20
H_4_W,W,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/Hamiltonian/H_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rhoH/haozhaowu_outputs_W/ShadowGroupingH_counts_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18/meas/ShadowGroupingH_4_572.txt,572,0.057969804592236,0.151126859310067,20
H_4_W,W,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/Hamiltonian/H_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rhoH/haozhaowu_outputs_W/ShadowGroupingH_counts_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18/meas/ShadowGroupingH_4_2038.txt,2038,0.057969804592236,0.058333497705228166,20
H_4_W,W,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/Hamiltonian/H_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rhoH/haozhaowu_outputs_W/ShadowGroupingH_counts_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18/meas/ShadowGroupingH_4_7259.txt,7259,0.057969804592236,0.03450027149756286,20
H_4_W,W,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/Hamiltonian/H_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rhoH/haozhaowu_outputs_W/ShadowGroupingH_counts_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18/meas/ShadowGroupingH_4_25848.txt,25848,0.057969804592236,0.02239545638900325,20
H_4_W,W,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/Hamiltonian/H_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rhoH/haozhaowu_outputs_W/DerandomizationH_counts_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18/meas/DerandomizationH_4_12.txt,12,0.057969804592236,1.0962970383571295,20
H_4_W,W,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/Hamiltonian/H_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rhoH/haozhaowu_outputs_W/DerandomizationH_counts_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18/meas/DerandomizationH_4_45.txt,45,0.057969804592236,0.5093951762173219,20
H_4_W,W,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/Hamiltonian/H_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rhoH/haozhaowu_outputs_W/DerandomizationH_counts_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18/meas/DerandomizationH_4_160.txt,160,0.057969804592236,0.25562266830017316,20
H_4_W,W,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/Hamiltonian/H_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rhoH/haozhaowu_outputs_W/DerandomizationH_counts_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18/meas/DerandomizationH_4_572.txt,572,0.057969804592236,0.12797562213324146,20
H_4_W,W,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/Hamiltonian/H_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rhoH/haozhaowu_outputs_W/DerandomizationH_counts_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18/meas/DerandomizationH_4_2038.txt,2038,0.057969804592236,0.07156917056170428,20
H_4_W,W,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/Hamiltonian/H_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rhoH/haozhaowu_outputs_W/DerandomizationH_counts_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18/meas/DerandomizationH_4_7259.txt,7259,0.057969804592236,0.05880422661091613,20
H_4_W,W,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/Hamiltonian/H_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rhoH/haozhaowu_outputs_W/DerandomizationH_counts_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18/meas/DerandomizationH_4_25848.txt,25848,0.057969804592236,0.05880422661091613,20
H_4_W,W,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/Hamiltonian/H_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rhoH/haozhaowu_outputs_W/AdaptivePaulisH_counts_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18/meas/AdaptivePaulisH_4_12.txt,12,0.057969804592236,0.96483354514291,20
H_4_W,W,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/Hamiltonian/H_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rhoH/haozhaowu_outputs_W/AdaptivePaulisH_counts_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18/meas/AdaptivePaulisH_4_45.txt,45,0.057969804592236,0.677335428819306,20
H_4_W,W,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/Hamiltonian/H_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rhoH/haozhaowu_outputs_W/AdaptivePaulisH_counts_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18/meas/AdaptivePaulisH_4_160.txt,160,0.057969804592236,0.2990026440880127,20
H_4_W,W,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/Hamiltonian/H_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rhoH/haozhaowu_outputs_W/AdaptivePaulisH_counts_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18/meas/AdaptivePaulisH_4_572.txt,572,0.057969804592236,0.15963562016777869,20
H_4_W,W,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/Hamiltonian/H_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rhoH/haozhaowu_outputs_W/AdaptivePaulisH_counts_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18/meas/AdaptivePaulisH_4_2038.txt,2038,0.057969804592236,0.07909693508257239,20
H_4_W,W,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/Hamiltonian/H_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rhoH/haozhaowu_outputs_W/AdaptivePaulisH_counts_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18/meas/AdaptivePaulisH_4_7259.txt,7259,0.057969804592236,0.0539342408015086,20
H_4_W,W,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/Hamiltonian/H_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rhoH/haozhaowu_outputs_W/AdaptivePaulisH_counts_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18/meas/AdaptivePaulisH_4_25848.txt,25848,0.057969804592236,0.03126456828173887,20
H_4_W,W,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/Hamiltonian/H_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rhoH/haozhaowu_outputs_W/OGM_H_counts_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18/postprocessing/test_outputs/fig3_noiseless/generated_meas/OGM_H_4_12.txt,12,0.057969804592236,0.8704258097060967,20
